Processo;Sei!;Analise Tecnica;Ano;Via;UF;Regiao;Data Finalizacao;Descricao;Qtde Inicial;unid.;Preco Unitario Inicial;Mes Base Inicial;Ano Base Inicial;Preco Total Inicial;Qtde Final;unid.;Preco Unitario Final;Mes Base Final;Ano Base Final;Preco Total Final;Modalidade;Tipo de Indice;Indice Mês base Inicial;Indice Mês base Final;Indice Mês base Economia;Economia;Peso;Variacao Incial x Final;Variacao Ponderada
50600.025942/2019-28;3863483;AT n. 47/2019;2019;BR-156;AP;Norte;20/08/2019;Remoção de Ponte de Madeira.;1200;m³;1392,63;Outubro;2018;1328401,644;900;t;91,69;Outubro;2018;87461,24003;RODOVIÁRIO;IGP-DI;708,694;708,694;751,121;-1240940,404;0,154727557;-0,934160545;-0,144540379
50610.001816/2019-69;3923317;AT n. 48/2019;2019;BR-158;RS;Sul;29/08/2019;Estaca raiz perfurada na rocha com D= 31 cm – confecção.;30;m;1682,68;Julho;2013;73866,99446;30;m;432,67;Julho;2013;18993,52966;RODOVIÁRIO;IGP-DI;513,313;513,313;751,121;-54873,4648;0,001866923;-0,742868519;-0,001386878
50610.001816/2019-69;3923317;AT n. 48/2019;2019;BR-158;RS;Sul;29/08/2019;Estaca raiz perfurada no solo com D= 40 cm – confecção.;54;m;1104,75;Julho;2013;87294,20439;54;m;329,75;Julho;2013;26055,90758;RODOVIÁRIO;IGP-DI;513,313;513,313;751,121;-61238,29681;0,002206283;-0,70151618;-0,001547743
50610.001816/2019-69;3923317;AT n. 48/2019;2019;BR-158;RS;Sul;29/08/2019;Fornecimento e execução de Estrutura Metálica. ;7803;kg;21,17;Julho;2013;241718,6199;7803;kg;4,38;Julho;2013;50010,74895;RODOVIÁRIO;IGP-DI;513,313;513,313;751,121;-191707,871;0,006109223;-0,793103448;-0,004845246
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Escavação carga e transporte de material de 1ª categoria DMT 21.000 a 22.000 c/e.;286;m³;39,07;Novembro;2016;12941,02031;286;m³;20,7;Novembro;2016;6856,389059;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-6084,631256;0,003472038;-0,470181725;-0,001632489
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Escavação carga e transporte de material de 1ª categoria DMT 19.300 a 20.300m c/e.;800;m³;36,88;Novembro;2016;34169,60623;800;m³;19,39;Novembro;2016;17964,98549;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-16204,62074;0,009167605;-0,474240781;-0,004347652
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Escavação carga e transporte de material de 1ª categoria DMT 17.750 a 18.750 c/e.;123;m³;34,87;Novembro;2016;4967,251315;123;m³;18,2;Novembro;2016;2592,600342;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-2374,650973;0,001332699;-0,478061371;-0,000637112
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Boca de lobo combinada – chapéu e grelha simples – BLC 02.;4;unid.;2241,81;Novembro;2016;10385,27182;4;unid.;2242,01;Novembro;2016;10386,19833;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0,926507761;0,002786338;8,92E-05;2,49E-07
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Estacas pré-moldadas centrifugadas D= 26 cm – cravada.;3800;m;163,81;Novembro;2016;720913,3726;3800;m;163,81;Novembro;2016;720913,3726;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,193418944;0;0
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Lançamento de viga pré-moldada de até 500 kN com  utilização de guindaste.;108;unid.;2549,84;Novembro;2016;318930,2842;108;unid.;2549,84;Novembro;2016;318930,2842;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,08556806;0;0
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Fornecimento corte e colocação de cabos de aço Ø 152 mm – aço CP-190 RB.;7423,56;kg;8,88;Novembro;2016;76345,64409;7423,56;kg;8,88;Novembro;2016;76345,64409;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;0;0,020483312;0;0
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Piso com placa cimentícia de alta resistência podotátil direcional 25x25 E=35cm assentado argamassa de cimento e areia peneirada traço 1:3;237;m²;86,71;Novembro;2016;23799,98081;237;m²;87,95;Novembro;2016;24140,33343;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;340,352626;0,006385465;0,014300542;9,13E-05
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Sinalização visual para escadas (PNE – 3 x 20 cm);480;unid.;3,58;Novembro;2016;1990,138671;480;unid.;7,42;Novembro;2016;4124,812552;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;2134,673881;0,000533948;1,072625698;0,000572727
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Sinalização em braile para corrimão (PNE – 3 x 10 cm).;240;unid.;7,99;Novembro;2016;2220,839103;240;unid.;8,93;Novembro;2016;2482,114292;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;261,2751886;0,000595845;0,117647059;7,01E-05
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Tubulação de drenagem urbana d=060m s/ berço – aquisição comercial;61,9;unid.;330,79;Novembro;2016;23713,85149;61,9;unid.;330,75;Novembro;2016;23710,98395;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-2,86754152;0,006362357;-0,000120923;-7,69E-07
50009.000026/2018-83;2608542;AT n. 01/2019;2019;BR-174;RR;Norte;24/01/2019;Tubulação de drenagem urbana d=080m s/ berço – aquisição comercial;34,4;unid.;396,36;Novembro;2016;15790,91649;34,4;unid.;396,32;Novembro;2016;15789,3229;RODOVIÁRIO;IGP-DI;648,561;648,561;751,121;-1,593593349;0,004236657;-0,000100918;-4,28E-07
50600.031795/2019-25;4607671;AT n. 57/2019;2019;BR-317;AC;Norte;06/12/2019;Limpeza de material retido em fundação submersa. ;11;unid.;1826,64;Abril;2019;20941,31956;11;ponte;11970,31;Abril;2019;137232,3429;RODOVIÁRIO;IGP-DI;720,695;720,695;751,121;116291,0234;0,104992577;5,553185083;0,583043215
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de transformador distribuição 30 Kva trifásico 60 HZ classe 15 KV imerso em óleo mineral.;1;vb;894303,25;Maio;2016;1055402,552;1;vb;570095,79;Maio;2018;632797,5231;RODOVIÁRIO;IGP-DI;636,468;676,695;751,121;-422605,0289;0,118599997;-0,4004207;-0,047489894
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector parafuso fendido Split-bolt – para cabo de 10 mm2.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector parafuso fendido Split-bolt – para cabo de 25 mm2.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Montagem e instalação de duto de descida em baixa tensão do secundário do Trafo (medidor) para caixa de passagem.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de Eletroduto tipo Kanaflex 2”.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de Eletroduto tipo Kanaflex 3”.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de chave magnética 2 x 90 A para comando iluminação pública acionada por relé fotoelétrico na 220/60 HZ tipo Lux Control Modelo CIP-I/70 ou equivalente.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector perfurante 10 – 70 x 15 – 10 mm2.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de fita isolante 19 mm x 20 m.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de luminária para iluminação pública para lâmpada de vapor metálico 1 pétala poste de aço galvanizado com 12 metros de altura livre inclusive chumbadores.;;;;;;;;;;;;;;;;;;;;;
50611.01013/2015-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de luminária para iluminação pública para lâmpada de vapor metálico 2 pétalas poste de aço galvanizado com 12 metros de altura livre inclusive chumbadores.;;;;;;;;;;;;;;;;;;;;;
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de dispositivos DPS classe II 1 polo tensão máxima de 175 V corrente máxima de *45* KA (tipo AC). ;12;unid.;97,03;Janeiro;2018;1335,294621;12;unid.;77,93;Janeiro;2018;1072,446767;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-262,8478539;0,000150053;-0,196846336;-2,95E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de eletroduto Pead flexível parede simples corrugação helicoidal cor preta sem rosca de 1 ½” para cabeamento subterrâneo (NBR 15715). ;2845;m;11,02;Janeiro;2018;35954,53592;2845;m;8,85;Janeiro;2018;28874,55924;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-7079,976673;0,004040361;-0,196914701;-0,000795607
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de cabo de cobre PP 3 x 25 mm2 06/1 Kv. ;1072;m;9,3;Janeiro;2018;11433,19356;1072;m;7,47;Janeiro;2018;9183,43612;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-2249,757443;0,001284796;-0,196774194;-0,000252815
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de caixa de proteção metálica para comando e proteção da iluminação pública. ;4;unid.;227,89;Janeiro;2018;1045,382154;4;unid.;183,02;Janeiro;2018;839,5534769;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-205,8286772;0,000117474;-0,196893238;-2,31E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector perfurante 25-120 mm2 x 25-120 mm2 para cabo multiplexado. ;24;unid.;17,32;Janeiro;2018;476,7041707;24;unid.;13,91;Janeiro;2018;382,8495967;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-93,85457402;5,36E-05;-0,196882217;-1,05E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de cabo multiplexado de alumínio quadriplex 3 x 1 x 10 + 10 com isolação XLPE (veias coloridas). ;47;m;6,98;Janeiro;2018;376,2210601;47;m;5,61;Janeiro;2018;302,3782445;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-73,84281551;4,23E-05;-0,196275072;-8,30E-06
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de cabo multiplexado de alumínio quadriplex 3 x 1 x 25 + 25 com isolação XLPE (veias coloridas). ;67;m;8,64;Janeiro;2018;663,862852;67;m;6,94;Janeiro;2018;533,241689;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-130,621163;7,46E-05;-0,196759259;-1,47E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de cabo multiplexado de alumínio quadriplex 3 x 1 x 35 + 35 com isolação XLPE (veias coloridas).;283;m;17,25;Janeiro;2018;5598,41846;283;m;13,86;Janeiro;2018;4498,207528;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-1100,210932;0,000629118;-0,196521739;-0,000123635
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de fita plástica de sinalização “cuidado rede elétrica abaixo”.  ;2845;m;1,3;Janeiro;2018;4241,46068;2845;m;1,05;Janeiro;2018;3425,795164;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-815,6655153;0,000476631;-0,192307692;-9,17E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector de derivação perfurante para cabo de cobre de 10 mm2 para 25 mm2. ;16;unid.;7,07;Janeiro;2018;129,7266546;16;unid.;5,68;Janeiro;2018;104,2216971;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-25,50495756;1,46E-05;-0,196605375;-2,87E-06
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector de derivação perfurante para cabo de cobre de 25 mm2 para 25 mm2.;26;unid.;7,07;Janeiro;2018;210,8058137;26;unid.;5,68;Janeiro;2018;169,3602577;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-41,44555603;2,37E-05;-0,196605375;-4,66E-06
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de conector de derivação perfurante para cabo de cobre de 35 mm2 para 25 mm2.;100;unid.;7,07;Janeiro;2018;810,7915913;100;unid.;5,68;Janeiro;2018;651,3856066;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-159,4059847;9,11E-05;-0,196605375;-1,79E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de poste colapsível H= 9 m em PRFV inteiriço reto flangeado com acabamento lixado e pintado em tinta PU (conformidade com NBR 15486:2016). ;67;unid.;3690,78;Janeiro;2018;283584,6918;67;unid.;2964,01;Janeiro;2018;227742,6079;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-55842,08391;0,031867597;-0,196915015;-0,006275208
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de poste de concreto DT 11/600. ;4;unid.;2219,12;Janeiro;2018;10179,59738;4;unid.;1782,14;Janeiro;2018;8175,072852;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-2004,524524;0,001143924;-0,196915895;-0,000225257
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação da estrutura N1-T-PR para posto de transformação de 15 Kva 138 KV 220/127 V em poste de concreto DT 11/600 (exceto poste e transformador). ;4;unid.;5587,93;Janeiro;2018;25633,07868;4;unid.;4487,58;Janeiro;2018;20585,52831;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-5047,550368;0,002880496;-0,196915495;-0,000567214
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de luminária LED refletor retangular bivolt luz branca 50 W. ;8;unid.;219,9;Janeiro;2018;2017,460492;8;unid.;176,6;Janeiro;2018;1620,207016;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-397,2534756;0,00022671;-0,196907685;-4,46E-05
50611.004589/2016-71;2713248;AT n. 07/2019;2019;BR-174;MT;Centro-Oeste;18/03/2019;Fornecimento e instalação de luminária modular de LED de 150 w para iluminação pública bilvolt IP 67 fluxo luminoso a partir de 95 IM/W temperatura de cor média 6.000 K (branco frio). ;134;unid.;1751,64;Janeiro;2018;269177,9459;134;unid.;1406,72;Janeiro;2018;216173,4146;RODOVIÁRIO;IGP-DI;654,968;654,968;751,121;-53004,53123;0,030248651;-0,196912608;-0,005956341
50606.000310/2019-00;3135950;AT n. 21/2019;2019;BR-365;MG;Sudeste;06/05/2019;Remoção de rede elétrica – Viaduto Rio Grande do Sul. ;1;vb;138550;janeiro;2012;222853,3072;1;vb;83434;janeiro;2012;134200,9587;RODOVIÁRIO;IGP-DI;466,979;466,979;751,121;-88652,34847;0,00482588;-0,397805846;-0,001919763
50606.000310/2019-00;3135950;AT n. 21/2019;2019;BR-365;MG;Sudeste;06/05/2019;Remoção de rede elétrica – Viaduto Francisco Paulo dos Santos. ;1;vb;201375;janeiro;2012;323905,3392;1;vb;110414;janeiro;2012;177597,4382;RODOVIÁRIO;IGP-DI;466,979;466,979;751,121;-146307,901;0,007014157;-0,451699565;-0,003168292
50606.000310/2019-00;3135950;AT n. 21/2019;2019;BR-365;MG;Sudeste;06/05/2019;Remoção de rede elétrica – Viaduto Osvaldo de Oliveira. ;1;vb;262680;janeiro;2012;422512,499;1;vb;137041;janeiro;2012;220426,1283;RODOVIÁRIO;IGP-DI;466,979;466,979;751,121;-202086,3707;0,009149492;-0,478296787;-0,004376172
50606.000310/2019-00;3135950;AT n. 21/2019;2019;BR-365;MG;Sudeste;06/05/2019;Remoção de rede elétrica – Viaduto Taiaman. ;1;vb;195265;janeiro;2012;314077,5968;1;vb;67818;janeiro;2012;109083,115;RODOVIÁRIO;IGP-DI;466,979;466,979;751,121;-204994,4817;0,006801338;-0,652687374;-0,004439147
50600.017222/2019-99;3400959;AT n. 30/2019;2019;EF-040;MG;Sudeste;12/06/2019;Cimbramento metálico não convencional para Travessa TR1 inclusive locação transporte montagem e desmontagem. ;1;und;108874,25;Junho;2016;126421,0558;1;und;85634,15;Junho;2016;99435,44646;RODOVIÁRIO;IGP-DI;646,868;646,868;751,121;-26985,60935;0,002737643;-0,213458187;-0,000584372
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Escavação carga e transporte de material de 1ª categoria – DMT 9.000 a 10.000 C/E. ;30391,88;m³;8,98;julho;2018;297203,9767;30391,88;m³;11,04;julho;2018;365382,1718;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;68178,19509;0,00643594;0,229398664;0,001476396
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Fornecimento e implantação de elementos prismáticos para defensa. ;440;unid.;21,39;julho;2018;10249,06328;440;unid.;6,8;julho;2018;3258,234237;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-6990,829047;0,000221943;-0,682094437;-0,000151386
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Fornecimento e instalação de sinalizador para barreira rígida. ;42;unid.;31,31;julho;2018;1432,03315;42;unid.;8,95;julho;2018;409,3483455;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-1022,684805;3,10E-05;-0,714148834;-2,21E-05
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Retirada de cercas em mourão de madeira sem reaproveitamento com transporte. ;2373;m;2,83;julho;2018;7313,156838;2373;m;4,38;julho;2018;11318,5961;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;4005,439258;0,000158366;0,54770318;8,67E-05
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Desmontagem e retirada de guarda corpos existentes. ;46;m;22,68;julho;2018;1136,113173;46;m;21,24;julho;2018;1063,979004;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-72,13416974;2,46E-05;-0,063492063;-1,56E-06
50606.002772/2015-20;3066013;AT n. 20/2019;2019;BR-265;MG;Sudeste;24/04/2019;Desmontagem e retirada de estrutura metálica existente. ;203;m²;158,56;julho;2018;35051,80514;203;m²;154,3;julho;2018;34110,07526;RODOVIÁRIO;IGP-DI;689,746;689,746;751,121;-941,7298808;0,000759045;-0,026866801;-2,04E-05
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Tela metálica de dupla torção integrada a uma geomanta tridimensional tipo Macmat – R ou similar fornecimento e colocação exclusive perfuração e tirante. ;1625;m²;70,5;Março;2018;130445,4527;1625;m²;57,27;Março;2018;105966,1146;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-24479,33815;0,001226915;-0,187659574;-0,000230242
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Tela metálica tipo Macsteel HR 100 ou similar – fornecimento e colocação exclusive perfuração e tirante. ;4550;m²;155,84;Março;2018;807377,7898;4550;m²;121,64;Março;2018;630194,0089;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-177183,7809;0,007593854;-0,219455852;-0,001666516
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Tela metálica tipo HEA 300 ou similar compreendendo fornecimento e montagem exclusive perfuração e tirante.  ;850;m²;360,35;Março;2018;348762,606;850;m²;315,39;Março;2018;305248,3372;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-43514,26881;0,003280314;-0,124767587;-0,000409277
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Fornecimento e colocação de barreira dinâmica contra queda de rochas composta de arame de alta resistência energia de contenção barreira dinâmica RB 750 DF ou similar. ;180;m²;2274,7;Março;2018;466211,621;180;m²;1255,94;Março;2018;257411,4491;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-208800,1719;0,00438499;-0,447865653;-0,001963886
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Tela metálica tipo Steel grid HR 100 + pvc ou similar compreendendo fornecimento e montagem exclusive perfuração e tirante.;5405,8;m²;147,94;Março;2018;910609,2348;5405,8;m²;113,51;Março;2018;698683,6166;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-211925,6182;0,008564806;-0,232729485;-0,001993283
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Barreira de siltagem.;243;m;16,88;Março;2018;4670,519374;243;m;11,41;Março;2018;3157,02761;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;-1513,491764;4,39E-05;-0,324052133;-1,42E-05
50607.000532/2019-12;3665975;AT n. 42/2019;2019;BR-101;RJ;Sudeste;19/07/2019;Barreira de proteção de drenagem.;12;unid.;158,53;Março;2018;2166,103318;12;UNID.;158,53;Março;2018;2166,103318;RODOVIÁRIO;IGP-DI;659,665;659,665;751,121;0;2,04E-05;0;0
50600.027556/2019-71;4135612;AT n. 54/2019;2019;BR-163;PA;Norte;27/09/2019;Sub-base de solo estabilizada granulometricamente com uso da recicladora.;52029,18;m³;73,75;Julho;2016;4472939,596;52029,18;m³;61,09;julho;2016;3705110,236;RODOVIÁRIO;IGP-DI;644,356;644,356;751,121;-767829,3598;0,385382018;-0,171661017;-0,066155069
50600.027556/2019-71;4135612;AT n. 54/2019;2019;BR-163;PA;Norte;27/09/2019;Base estabilizadora granulometricamente com mistura parcial na pista com uso da recicladora (40% solo 40% brita e 20% areia) em peso. ;53209,26;m³;115,01;Julho;2016;7133568,73;53209,26;m³;92,94;julho;2016;5764662,88;RODOVIÁRIO;IGP-DI;644,356;644,356;751,121;-1368905,851;0,614617982;-0,191896357;-0,117942952
50614.601023/2017-42;4527701;AT n. 66/2019;2019;BR-101/304;RN;Nordeste;25/11/2019;Tela de proteção em arame galvanizado revestida em PVC soldada em cantoneira de ferro em “L” de (1 ½” x 1 ½” x 3/19”). Fornecimento e instalação.;;m²;207,42;Janeiro;2019;24722,74893;110,75;m²;84,79;Janeiro;2019;10106,2669;RODOVIÁRIO;IGP-DI;697,923;697,923;751,121;-14616,48202;0,002618814;-0,59121589;-0,001548285
50614.601023/2017-42;4527701;AT n. 66/2019;2019;BR-101/304;RN;Nordeste;25/11/2019;Corrimão em tubo de aço galvanizado 1 ½”.;;m;72,18;Janeiro;2019;46372,14955;596,95;m;71,53;Janeiro;2019;45954,55607;RODOVIÁRIO;IGP-DI;697,923;697,923;751,121;-417,5934775;0,004912077;-0,009005265;-4,42E-05
